title,release_date,revenue,budget,return,crew
The Wrong Guys,1988-05-13,0.0,0.0,0.0,Danny Bilson
"Elvira, Mistress of the Dark",1988-09-30,5596267.0,0.0,0.0,James Signorelli
Pee-wee's Big Adventure,1985-07-26,40940662.0,6000000.0,6.823443666666667,Tim Burton
A Night in Heaven,1983-04-21,0.0,0.0,0.0,John G. Avildsen
The Blue Lagoon,1980-07-05,58853106.0,4500000.0,13.078468,Randal Kleiser
The Canterbury Tales,1972-07-01,0.0,0.0,0.0,Pier Paolo Pasolini
Hoosiers,1986-11-14,28607524.0,9000000.0,3.1786137777777776,David Anspaugh
The Great Train Robbery,1903-12-01,0.0,150.0,0.0,Edwin S. Porter
Shooting War,2000-12-07,0.0,0.0,0.0,Richard Schickel
Control,2007-09-26,8159508.0,0.0,0.0,Anton Corbijn
Amazon Women on the Moon,1987-09-18,0.0,0.0,0.0,Joe Dante
Amazon Women on the Moon,1987-09-18,0.0,0.0,0.0,Carl Gottlieb
Amazon Women on the Moon,1987-09-18,0.0,0.0,0.0,Peter Horton
Amazon Women on the Moon,1987-09-18,0.0,0.0,0.0,John Landis
Amazon Women on the Moon,1987-09-18,0.0,0.0,0.0,Robert K. Weiss
Man Push Cart,2005-09-01,0.0,0.0,0.0,Ramin Bahrani
King of California,2007-01-24,1027699.0,0.0,0.0,Mike Cahill
Mudhoney,1965-05-25,0.0,60000.0,0.0,Russ Meyer
Vixen!,1968-10-15,6000000.0,76000.0,78.94736842105263,Russ Meyer
Beyond the Valley of the Dolls,1970-07-17,40000000.0,2090000.0,19.138755980861244,Russ Meyer
Once,2007-03-23,20710513.0,160000.0,129.44070625,John Carney
Supervixens,1975-04-02,0.0,0.0,0.0,Russ Meyer
Mondo Topless,1966-11-17,0.0,0.0,0.0,Russ Meyer
Day of the Idiots,1981-10-31,0.0,0.0,0.0,Werner Schroeter
L'Âge d'Or,1930-10-28,7940.0,0.0,0.0,Luis Buñuel
Summer City,1977-12-22,0.0,0.0,0.0,Christopher Fraser
Lorna,1964-09-11,0.0,60000.0,0.0,Russ Meyer
"Cherry, Harry & Raquel!",1970-04-22,0.0,90000.0,0.0,Russ Meyer
Fanny Hill,1964-09-25,0.0,0.0,0.0,Russ Meyer
Fanny Hill,1964-09-25,0.0,0.0,0.0,Albert Zugsmith
Common Law Cabin,1967-07-01,0.0,0.0,0.0,Russ Meyer
Good Morning... and Goodbye!,1967-11-01,0.0,0.0,0.0,Russ Meyer
Deadly Prey,1987-11-02,0.0,0.0,0.0,David A. Prior
Man of the Year,1995-09-15,209935.0,0.0,0.0,Dirk Shafer
Baghead,2008-01-21,0.0,0.0,0.0,Jay Duplass
Baghead,2008-01-21,0.0,0.0,0.0,Mark Duplass
Hannah Takes the Stairs,2007-03-11,0.0,0.0,0.0,Joe Swanberg
Princess of Thieves,2001-03-11,0.0,0.0,0.0,Peter Hewitt
Knight Moves,1992-01-14,0.0,0.0,0.0,Carl Schenkel
Two for the Road,1967-04-27,0.0,0.0,0.0,Stanley Donen
Tom Jones,1963-10-06,37600000.0,1000000.0,37.6,Tony Richardson
Torn Curtain,1966-07-13,13000000.0,3000000.0,4.333333333333333,Alfred Hitchcock
That Obscure Object of Desire,1977-08-17,0.0,0.0,0.0,Luis Buñuel
Can I Do It Till I Need Glasses?,1977-08-01,0.0,0.0,0.0,I. Robert Levy
Pather Panchali,1955-08-26,536364.0,0.0,0.0,Satyajit Ray
The Key to Reserva (La clave Reserva),2007-12-14,0.0,0.0,0.0,Martin Scorsese
Waiter,2006-09-28,0.0,0.0,0.0,Alex van Warmerdam
"You, the Living",2007-09-21,0.0,0.0,0.0,Roy Andersson
The Sentinel,2006-04-19,77920346.0,60000000.0,1.2986724333333333,Clark Johnson
Sweet Sweetback's Baadasssss Song,1971-04-23,15200000.0,150000.0,101.33333333333331,Melvin Van Peebles
National Lampoon's Christmas Vacation,1989-12-01,71320000.0,27000000.0,2.641481481481481,Jeremiah S. Chechik
Casper's Haunted Christmas,2000-10-31,0.0,0.0,0.0,Owen Hurley
The Magliari,1959-09-23,0.0,0.0,0.0,Francesco Rosi
Versus,2000-10-23,0.0,10000.0,0.0,Ryûhei Kitamura
Alive,2002-09-12,0.0,0.0,0.0,Ryûhei Kitamura
Aragami,2003-03-27,0.0,0.0,0.0,Ryûhei Kitamura
Sky High,2003-12-05,0.0,0.0,0.0,Ryûhei Kitamura
Times and Winds,2006-09-29,0.0,0.0,0.0,Reha Erdem
Showtime,2002-03-14,77741732.0,85000000.0,0.914608611764706,Tom Dey
Angel Eyes,2001-05-15,29700000.0,53000000.0,0.560377358490566,Luis Mandoki
Family Plot,1976-04-09,7900000.0,2000000.0,3.95,Alfred Hitchcock
Hotel St. Pauli,1988-03-03,0.0,0.0,0.0,Svend Wam
I Know Who Killed Me,2007-07-27,9620399.0,12000000.0,0.8016999166666666,Chris Sivertson
The World is Big and Salvation Lurks Around the Corner,2008-03-14,0.0,0.0,0.0,Stephan Komandarev
The Mist,2007-11-21,57096190.0,18000000.0,3.172010555555556,Frank Darabont
In the Realm of the Senses,1976-05-15,0.0,0.0,0.0,Nagisa Ōshima
Twice Upon a Time,2006-11-08,0.0,0.0,0.0,Antoine de Caunes
Azumi,2003-05-10,0.0,0.0,0.0,Ryûhei Kitamura
Azumi 2: Death or Love,2005-03-12,0.0,0.0,0.0,Shusuke Kaneko
Blue in the Face,1995-09-15,1275000.0,2000000.0,0.6375,Paul Auster
Blue in the Face,1995-09-15,1275000.0,2000000.0,0.6375,Wayne Wang
Bolero,1984-08-31,8914881.0,7000000.0,1.2735544285714286,John Derek
Brain Dead,1990-01-16,0.0,2000000.0,0.0,Adam Simon
The Northerners,1992-04-17,0.0,0.0,0.0,Alex van Warmerdam
The Dress,1996-03-21,0.0,0.0,0.0,Alex van Warmerdam
A Bridge Too Far,1977-06-15,50750000.0,22000000.0,2.3068181818181817,Richard Attenborough
Fireworks,1997-09-03,0.0,0.0,0.0,Takeshi Kitano
Into the Wild,2007-09-11,56255142.0,15000000.0,3.7503428,Sean Penn
The Getaway,1972-12-13,58831997.0,3352254.0,17.549981892780202,Sam Peckinpah
Tom Horn,1980-03-28,0.0,0.0,0.0,William Wiard
The Towering Inferno,1974-12-14,116000000.0,14000000.0,8.285714285714286,John Guillermin
Le Mans,1971-06-23,0.0,0.0,0.0,Lee H. Katzin
Nevada Smith,1966-06-10,0.0,0.0,0.0,Henry Hathaway
The Hunter,1980-08-01,0.0,0.0,0.0,Buzz Kulik
The Sand Pebbles,1966-12-20,20000000.0,12000000.0,1.6666666666666667,Robert Wise
Papillon,1973-12-13,53267000.0,12000000.0,4.438916666666667,Franklin J. Schaffner
The Great Escape,1963-06-20,11744471.0,4000000.0,2.93611775,John Sturges
Junior Bonner,1972-08-02,0.0,0.0,0.0,Sam Peckinpah
The Reivers,1969-12-25,0.0,0.0,0.0,Mark Rydell
John Rabe,2009-04-02,0.0,20000000.0,0.0,Florian Gallenberger
The Jane Austen Book Club,2007-09-09,0.0,0.0,0.0,Robin Swicord
The Lady in the Car with Glasses and a Gun,1970-10-22,0.0,0.0,0.0,Anatole Litvak
The Pledge,2001-01-09,29400000.0,35000000.0,0.84,Sean Penn
Joshua,2007-01-21,719968.0,0.0,0.0,George Ratliff
Fanny & Alexander,1982-12-17,4971340.0,0.0,0.0,Ingmar Bergman
Scorcher,2003-01-01,0.0,0.0,0.0,James Seale
Along Came Polly,2004-01-16,171963386.0,42000000.0,4.094366333333333,John Hamburg
The Umbrellas of Cherbourg,1964-02-19,0.0,0.0,0.0,Jacques Demy
The Woman in Red,1984-08-15,0.0,25300000.0,0.0,Gene Wilder
We're No Angels,1989-12-15,0.0,20000000.0,0.0,Neil Jordan
The Last Laugh,1924-12-23,0.0,0.0,0.0,F.W. Murnau
The Family Man,2000-12-12,0.0,60000000.0,0.0,Brett Ratner
Miffo,2003-07-31,0.0,0.0,0.0,Daniel Lind Lagerlöf
We're No Angels,1955-01-01,0.0,0.0,0.0,Michael Curtiz
"Dr. Mabuse, the Gambler",1922-04-27,0.0,0.0,0.0,Fritz Lang
Romeo and Juliet,1968-04-02,38901218.0,0.0,0.0,Franco Zeffirelli
Elling,2001-03-16,0.0,0.0,0.0,Petter Næss
The Good Thief,2003-04-03,0.0,0.0,0.0,Neil Jordan
Sorority Boys,2002-03-22,0.0,12000000.0,0.0,Wallace Wolodarsky
Evening,2007-06-09,0.0,0.0,0.0,Lajos Koltai
P.S. I Love You,2007-11-15,156835339.0,30000000.0,5.2278446333333335,Richard LaGravenese
The Mirror Crack'd,1980-09-19,11000000.0,0.0,0.0,Guy Hamilton
Secret of the Blackbirds,1983-01-01,0.0,0.0,0.0,Vadim Derbenyov
Murder by Death,1976-06-23,0.0,0.0,0.0,Robert Moore
Shanghai Knights,2003-02-06,88323487.0,50000000.0,1.76646974,David Dobkin
The Patriot,1998-07-10,0.0,25000000.0,0.0,Dean Semler
Six Days Seven Nights,1998-06-12,164000000.0,70000000.0,2.342857142857143,Ivan Reitman
The Witches of Eastwick,1987-06-12,63766510.0,0.0,0.0,George Miller
Kiss of Death,1995-04-21,0.0,40000000.0,0.0,Barbet Schroeder
One Eight Seven,1997-07-29,5716080.0,20000000.0,0.285804,Kevin Reynolds
The Mexican,2001-03-01,147845033.0,57000000.0,2.59377250877193,Gore Verbinski
Carlito's Way,1993-11-10,36516012.0,30000000.0,1.2172004,Brian De Palma
Rabbit Without Ears,2007-12-01,81303447.0,0.0,0.0,Til Schweiger
13 Tzameti,2005-09-01,767311.0,0.0,0.0,Géla Babluani
The Strange Case of the End of Civilization as We Know It,1977-09-18,0.0,0.0,0.0,Joseph McGrath
Empties,2007-03-08,0.0,0.0,0.0,Jan Svěrák
Revenge of the Pink Panther,1978-07-19,49579269.0,0.0,0.0,Blake Edwards
Thirteen at Dinner,1985-09-19,0.0,0.0,0.0,Lou Antonio
Dead Man's Folly,1986-01-08,0.0,0.0,0.0,Clive Donner
Salvador,1986-04-23,0.0,4500000.0,0.0,Oliver Stone
Murder in Three Acts,1986-09-30,0.0,0.0,0.0,Gary Nelson
Murder on the Orient Express,2001-04-22,0.0,0.0,0.0,Carl Schenkel
Dracula,1992-11-13,215862692.0,40000000.0,5.3965673,Francis Ford Coppola
Spice World,1997-12-19,100000000.0,25000000.0,4.0,Bob Spiers
Fracture,2007-04-20,91354215.0,0.0,0.0,Gregory Hoblit
The Hessen Affair,2009-01-14,0.0,20000000.0,0.0,Paul Breuls
Dinner for One,1963-06-08,0.0,0.0,0.0,Heinz Dunkhase
Dinner for One,1963-06-08,0.0,0.0,0.0,Franco Marazzi
Dreamcatcher,2003-03-21,75715436.0,68000000.0,1.113462294117647,Lawrence Kasdan
My Führer,2007-01-11,0.0,0.0,0.0,Dani Levy
Read My Lips,2001-10-17,0.0,0.0,0.0,Jacques Audiard
The Dream Catcher,1999-08-08,0.0,0.0,0.0,Ed Radtke
Barefoot,2005-03-30,0.0,0.0,0.0,Til Schweiger
Barefoot,2005-03-30,0.0,0.0,0.0,Torsten Künstler
Dry Cleaning,1997-09-24,0.0,0.0,0.0,Anne Fontaine
Cat People,1982-04-02,0.0,0.0,0.0,Paul Schrader
Prince Valiant,1997-07-24,0.0,0.0,0.0,Anthony Hickox
Crime Spree,2003-04-16,0.0,0.0,0.0,Brad Mirman
Reign of Fire,2002-07-12,43061982.0,60000000.0,0.7176997,Rob Bowman
Sister Act 2: Back in the Habit,1993-12-09,57319029.0,38000000.0,1.5083955,Bill Duke
Junior,1994-11-22,37000000.0,60000000.0,0.6166666666666667,Ivan Reitman
Coyote Ugly,2000-07-30,113916474.0,45000000.0,2.5314772,David McNally
MouseHunt,1997-12-19,122417389.0,38000000.0,3.2215102368421054,Gore Verbinski
Flood,2007-08-24,0.0,0.0,0.0,Tony Mitchell
Brotherhood of the Wolf,2001-01-31,70752904.0,29000000.0,2.4397553103448275,Christophe Gans
Rosenstrasse,2003-09-18,0.0,0.0,0.0,Margarethe von Trotta
Vaya con Dios,2002-03-28,0.0,0.0,0.0,Zoltan Spirandelli
Police,1985-09-04,0.0,0.0,0.0,Maurice Pialat
Blue Thunder,1983-02-05,42313354.0,22000000.0,1.9233342727272729,John Badham
The Chamber,1996-10-11,22540359.0,50000000.0,0.45080718,James Foley
Actresses,2007-05-19,0.0,0.0,0.0,Valeria Bruni Tedeschi
The Very Thought of You,1998-05-08,0.0,0.0,0.0,Nick Hamm
The Nugget,2002-10-17,0.0,0.0,0.0,Bill Bennett
Jellyfish,2007-05-05,0.0,1800000.0,0.0,Shira Geffen
Jellyfish,2007-05-05,0.0,1800000.0,0.0,Etgar Keret
Taking Care of Business,1990-08-16,0.0,0.0,0.0,Arthur Hiller
SLC Punk,1998-09-24,299200.0,0.0,0.0,James Merendino
A Friend Is a Treasure,1981-12-09,0.0,0.0,0.0,Sergio Corbucci
Nosferatu the Vampyre,1979-04-11,0.0,0.0,0.0,Werner Herzog
Beautiful Boxer,2004-04-29,0.0,0.0,0.0,Ekachai Uekrongtham
Three Kings,1999-09-27,108000000.0,75000000.0,1.44,David O. Russell
Dallas Pashamende,2005-02-02,0.0,0.0,0.0,Robert-Adrian Pejo
Hotel Chevalier,2007-09-03,0.0,0.0,0.0,Wes Anderson
Practical Magic,1998-10-16,46683377.0,75000000.0,0.6224450266666667,Griffin Dunne
Star Command,1996-03-11,0.0,0.0,0.0,Jim Johnston
Racing Stripes,2005-01-06,93772522.0,30000000.0,3.125750733333333,Frederik Du Chau
The Shipping News,2001-12-18,0.0,0.0,0.0,Lasse Hallström
The Forest for the Trees,2004-09-16,0.0,0.0,0.0,Maren Ade
Auntie Danielle,1990-04-04,0.0,0.0,0.0,Étienne Chatiliez
Cherry Blossoms,2008-03-05,0.0,0.0,0.0,Doris Dörrie
Other People's Money,1991-10-18,0.0,0.0,0.0,Norman Jewison
Freddy vs. Jason,2003-08-15,114908830.0,30000000.0,3.830294333333333,Ronny Yu
Fire Birds,1990-05-25,0.0,22000000.0,0.0,David Green
The Jerk,1979-12-14,73961419.0,0.0,0.0,Carl Reiner
Guarding Tess,1994-03-11,0.0,20000000.0,0.0,Hugh Wilson
The Marksman,2005-01-01,0.0,0.0,0.0,Marcus Adams
Navajo Joe,1966-11-25,0.0,0.0,0.0,Sergio Corbucci
From Noon Till Three,1976-08-13,0.0,0.0,0.0,Frank D. Gilroy
Alvin and the Chipmunks,2007-12-13,361366633.0,60000000.0,6.022777216666666,Tim Hill
Beyond the Sea,2004-12-17,0.0,23000000.0,0.0,Kevin Spacey
I Am Legend,2007-12-14,585349010.0,150000000.0,3.902326733333333,Francis Lawrence
Arachnophobia,1990-08-09,53208180.0,31000000.0,1.7163929032258065,Frank Marshall
Nightwatch,1994-02-25,0.0,0.0,0.0,Ole Bornedal
Turbo: A Power Rangers Movie,1997-03-27,17979739.0,10000000.0,1.7979739,Shuki Levy
Turbo: A Power Rangers Movie,1997-03-27,17979739.0,10000000.0,1.7979739,David Winning
The Dukes of Hazzard,2005-08-05,110803676.0,50000000.0,2.21607352,Jay Chandrasekhar
First Knight,1995-07-07,127600435.0,55000000.0,2.320007909090909,Jerry Zucker
The Contender,2000-10-13,0.0,9000000.0,0.0,Rod Lurie
Life,1999-04-16,73345029.0,80000000.0,0.9168128625,Ted Demme
North to Alaska,1960-11-07,0.0,3500000.0,0.0,Henry Hathaway
Life Stinks,1991-07-26,0.0,0.0,0.0,Mel Brooks
Hondo,1953-11-25,0.0,0.0,0.0,John Farrow
Talk to Me,2007-07-13,4778376.0,0.0,0.0,Kasi Lemmons
The Orphanage,2007-08-27,44000000.0,0.0,0.0,Juan Antonio Bayona
Charlie Wilson's War,2007-12-19,119000410.0,75000000.0,1.5866721333333331,Mike Nichols
Schtonk!,1992-03-12,0.0,0.0,0.0,Helmut Dietl
Idle Hands,1999-04-30,4152230.0,25000000.0,0.1660892,Rodman Flender
27 Dresses,2008-01-10,160259319.0,30000000.0,5.3419773,Anne Fletcher
Walk Hard: The Dewey Cox Story,2007-12-21,18317151.0,35000000.0,0.5233471714285715,Jake Kasdan
Underdog,2007-08-03,0.0,0.0,0.0,Frederik Du Chau
What Have You Done to Solange?,1972-03-09,0.0,0.0,0.0,Massimo Dallamano
Godzilla vs. Mechagodzilla II,1993-12-11,0.0,9500000.0,0.0,Takao Okawara
Keoma,1976-11-25,0.0,0.0,0.0,Enzo G. Castellari
The Wonderful Country,1959-10-21,0.0,0.0,0.0,Robert Parrish
Lars and the Real Girl,2007-10-12,11293663.0,12000000.0,0.9411385833333332,Craig Gillespie
Death in Venice,1971-03-01,0.0,0.0,0.0,Luchino Visconti
Sabrina,1954-09-28,10000000.0,2238813.0,4.466652641377372,Billy Wilder
The Peacemaker,1997-09-26,0.0,50000000.0,0.0,Mimi Leder
The Mugger,2007-04-01,0.0,0.0,0.0,Pablo Fendrik
National Treasure: Book of Secrets,2007-12-13,457363168.0,130000000.0,3.5181782153846157,Jon Turteltaub
Love in the Time of Cholera,2007-10-04,4607608.0,45000000.0,0.1023912888888888,Mike Newell
Love and Other Disasters,2006-09-09,0.0,0.0,0.0,Alek Keshishian
The Unforgiven,1960-01-01,0.0,0.0,0.0,John Huston
El Dorado,1966-12-17,6000000.0,4653000.0,1.2894906511927788,Howard Hawks
Treasure Island,1950-07-18,0.0,0.0,0.0,Byron Haskin
Transsiberian,2008-01-18,5926410.0,15000000.0,0.395094,Brad Anderson
Priceless,2006-12-13,2036198.0,0.0,0.0,Pierre Salvadori
The Cure,1995-04-21,0.0,0.0,0.0,Peter Horton
The Rookie,1990-12-06,21633874.0,10000000.0,2.1633874,Clint Eastwood
Where Is Fred?,2006-11-15,0.0,0.0,0.0,Anno Saul
The Haunted Castle,1921-04-07,0.0,0.0,0.0,F.W. Murnau
Zathura: A Space Adventure,2005-11-06,64321501.0,65000000.0,0.989561553846154,Jon Favreau
The Ten Commandments,1956-10-05,122700000.0,13000000.0,9.43846153846154,Cecil B. DeMille
Failure to Launch,2006-03-10,128406887.0,50000000.0,2.56813774,Tom Dey
Homeward Bound: The Incredible Journey,1993-02-03,0.0,0.0,0.0,Duwayne Dunham
Two-Minute Warning,1976-11-12,0.0,0.0,0.0,Larry Peerce
Evil Alien Conquerors,2003-12-03,0.0,0.0,0.0,Chris Matheson
"Watch Out, We're Mad",1974-03-29,36782781.0,0.0,0.0,Marcello Fondato
The Gate,1987-04-21,0.0,2500000.0,0.0,Tibor Takács
One Missed Call,2008-01-04,0.0,20000000.0,0.0,Eric Valette
Yesterday,2004-09-03,0.0,0.0,0.0,Darrell James Roodt
Yamakasi,2001-04-04,0.0,0.0,0.0,Ariel Zeitoun
Yamakasi,2001-04-04,0.0,0.0,0.0,Julien Seri
Ben X,2007-08-26,0.0,1500000.0,0.0,Nic Balthazar
Miracle on Ice,1981-03-01,0.0,0.0,0.0,Steven Hilliard Stern
The Village,2004-07-30,256697520.0,60000000.0,4.278292,M. Night Shyamalan
The Woods,2006-09-25,0.0,0.0,0.0,Lucky McKee
"What's Up, Doc?",1972-03-09,0.0,0.0,0.0,Peter Bogdanovich
Outbreak,1995-03-10,189859560.0,50000000.0,3.7971912,Wolfgang Petersen
Turner & Hooch,1989-07-28,71079915.0,0.0,0.0,Roger Spottiswoode
The 40 Year Old Virgin,2005-08-11,109449237.0,26000000.0,4.209586038461539,Judd Apatow
The Wedding Date,2005-02-04,47175038.0,15000000.0,3.1450025333333333,Clare Kilner
The Hunt for the Hidden Relic,2002-12-05,0.0,0.0,0.0,Sebastian Niemann
The Weather Man,2005-10-20,12482775.0,20000000.0,0.62413875,Gore Verbinski
Something's Gotta Give,2003-12-12,266728738.0,80000000.0,3.334109225,Nancy Meyers
The White Massai,2005-09-14,0.0,7000000.0,0.0,Hermine Huntgeburth
The Baader Meinhof Complex,2008-09-24,0.0,27000000.0,0.0,Uli Edel
Welcome to Woop Woop,1998-08-13,0.0,0.0,0.0,Stephan Elliott
Australia,2008-11-18,49554002.0,130000000.0,0.3811846307692307,Baz Luhrmann
In the Valley of Elah,2007-08-31,29541790.0,23000000.0,1.284425652173913,Paul Haggis
The Angry Red Planet,1959-11-23,0.0,0.0,0.0,Ib Melchior
Whoever Slew Auntie Roo?,1971-10-31,0.0,0.0,0.0,Curtis Harrington
No Country for Old Men,2007-11-08,171600000.0,25000000.0,6.864,Joel Coen
No Country for Old Men,2007-11-08,171600000.0,25000000.0,6.864,Ethan Coen
Big Trouble in Little China,1986-05-30,11000000.0,25000000.0,0.44,John Carpenter
Horse Sense,1999-11-20,0.0,0.0,0.0,Greg Beeman
Home Movies,1980-05-16,0.0,0.0,0.0,Brian De Palma
White Noise 2: The Light,2007-01-05,0.0,0.0,0.0,Patrick Lussier
Rising Sun,1993-07-30,107198790.0,0.0,0.0,Philip Kaufman
The Wilby Conspiracy,1975-02-01,0.0,0.0,0.0,Ralph Nelson
The Wild Geese,1978-07-05,0.0,10000000.0,0.0,Andrew V. McLaglen
Making Contact,1985-11-21,0.0,0.0,0.0,Roland Emmerich
The Day After,1983-11-20,0.0,0.0,0.0,Nicholas Meyer
Themroc,1973-03-01,0.0,0.0,0.0,Claude Faraldo
American Heart,1992-03-17,0.0,0.0,0.0,Martin Bell
The Desperado Trail,1965-10-14,0.0,0.0,0.0,Harald Reinl
Christmas in Boston,2005-12-14,0.0,0.0,0.0,Neill Fearnley
Ken Park,2002-08-31,447741.0,1300000.0,0.3444161538461538,Edward Lachman
Ken Park,2002-08-31,447741.0,1300000.0,0.3444161538461538,Larry Clark
Vampire's Kiss,1988-09-17,725131.0,2000000.0,0.3625655,Robert Bierman
Van Helsing: The London Assignment,2004-05-11,0.0,0.0,0.0,Sharon Bridgeman
Vatel,2000-05-01,0.0,35000000.0,0.0,Roland Joffé
Jack,1996-08-09,58620973.0,45000000.0,1.3026882888888889,Francis Ford Coppola
Merlin,1998-04-26,0.0,0.0,0.0,Steve Barron
Van Helsing,2004-05-05,300257475.0,160000000.0,1.87660921875,Stephen Sommers
Venom,2005-09-16,0.0,0.0,0.0,Jim Gillespie
Perfect Stranger,2007-04-12,73090611.0,60795000.0,1.2022470762398223,James Foley
Cloverfield,2008-01-15,170764026.0,25000000.0,6.83056104,Matt Reeves
Hardcover,2008-04-02,0.0,0.0,0.0,Christian Zübert
Dan in Real Life,2007-10-26,68377859.0,25000000.0,2.73511436,Peter Hedges
Coach Carter,2005-01-14,76669806.0,30000000.0,2.5556602,Thomas Carter
Zombie Holocaust,1980-03-27,0.0,0.0,0.0,Marino Girolami
Zombie Flesh Eaters,1979-08-25,0.0,0.0,0.0,Lucio Fulci
The Punisher,2004-04-15,54700105.0,33000000.0,1.6575789393939393,Jonathan Hensleigh
Airport '77,1977-03-11,30000000.0,6000000.0,5.0,Jerry Jameson
Ruby & Quentin,2003-10-22,0.0,27440000.0,0.0,Francis Veber
Rebound,2005-07-01,16809014.0,45000000.0,0.3735336444444444,Steve Carr
Wizards of the Lost Kingdom,1985-10-01,0.0,0.0,0.0,Héctor Olivera
Wizards of the Lost Kingdom II,1989-03-01,0.0,0.0,0.0,Charles B. Griffith
Futurama: Bender's Big Score,2007-11-27,0.0,0.0,0.0,Dwayne Carey-Hill
TBS,2008-01-31,0.0,0.0,0.0,Pieter Kuijpers
Space Raiders,1983-07-01,0.0,0.0,0.0,Howard R. Cohen
Matchstick Men,2003-09-01,65565672.0,62000000.0,1.0575108387096774,Ridley Scott
La León,2007-07-11,0.0,0.0,0.0,Santiago Otheguy
Meet the Spartans,2008-01-24,84646831.0,30000000.0,2.8215610333333334,Jason Friedberg
Meet the Spartans,2008-01-24,84646831.0,30000000.0,2.8215610333333334,Aaron Seltzer
Duplex,2003-09-26,19322135.0,40000000.0,0.483053375,Danny DeVito
2001: A Space Travesty,2000-10-31,0.0,26000000.0,0.0,Allan A. Goldstein
36th Precinct,2004-11-24,0.0,0.0,0.0,Olivier Marchal
The Man Without a Past,2002-03-01,0.0,0.0,0.0,Aki Kaurismäki
8MM 2,2005-11-22,0.0,0.0,0.0,J.S. Cardone
One Way,2006-10-21,0.0,0.0,0.0,Reto Salimbeni
Equilibrium,2002-12-06,5359645.0,20000000.0,0.26798225,Kurt Wimmer
One Fine Day,1996-12-20,97529550.0,0.0,0.0,Michael Hoffman
Lonesome Jim,2005-11-16,0.0,0.0,0.0,Steve Buscemi
Maid in Manhattan,2002-12-13,154906693.0,55000000.0,2.8164853272727277,Wayne Wang
Running Scared,2006-01-06,9500000.0,17000000.0,0.5588235294117647,Wayne Kramer
Alive,1993-01-15,36733909.0,32000000.0,1.14793465625,Frank Marshall
Juno,2007-12-05,231411584.0,7500000.0,30.854877866666666,Jason Reitman
Carrie,1976-11-03,33800000.0,1800000.0,18.77777777777778,Brian De Palma
The Rage: Carrie 2,1999-03-11,17762705.0,21000000.0,0.8458430952380952,Katt Shea
Carrie,2002-11-04,0.0,0.0,0.0,David Carson
City of Men,2007-08-31,307076.0,0.0,0.0,Paulo Morelli
Absurdistan,2008-01-20,0.0,0.0,0.0,Veit Helmer
There Will Be Blood,2007-12-28,77208711.0,25000000.0,3.08834844,Paul Thomas Anderson
Sparrow,2008-06-04,0.0,0.0,0.0,Johnnie To
Elite Squad,2007-10-12,0.0,4000000.0,0.0,José Padilha
Robinson Crusoe on Mars,1964-06-01,0.0,1200000.0,0.0,Byron Haskin
The Bucket List,2007-12-25,175372502.0,45000000.0,3.8971667111111112,Rob Reiner
Julia,2008-02-09,1300000.0,6000000.0,0.2166666666666666,Erick Zonca
Fireflies in the Garden,2008-02-10,0.0,0.0,0.0,Dennis Lee
Sahara,2005-04-06,119269486.0,130000000.0,0.9174575846153846,Breck Eisner
"Ilsa, Harem Keeper of the Oil Sheiks",1976-02-29,0.0,0.0,0.0,Don Edmonds
Sleeping with the Enemy,1991-02-08,174999005.0,19000000.0,9.21047394736842,Joseph Ruben
Chicken Run,2000-06-21,224834564.0,45000000.0,4.996323644444445,Nick Park
Chicken Run,2000-06-21,224834564.0,45000000.0,4.996323644444445,Peter Lord
Brothers,2009-01-27,43318349.0,26000000.0,1.666090346153846,Jim Sheridan
Tropic Thunder,2008-08-09,188072649.0,92000000.0,2.0442679239130435,Ben Stiller
Titan A.E.,2000-06-16,36754634.0,75000000.0,0.4900617866666666,Gary Goldman
Titan A.E.,2000-06-16,36754634.0,75000000.0,0.4900617866666666,Don Bluth
xXx,2002-08-09,277448382.0,70000000.0,3.963548314285714,Rob Cohen
"The Cook, the Thief, His Wife & Her Lover",1989-09-10,0.0,0.0,0.0,Peter Greenaway
The Hitchhiker's Guide to the Galaxy,2005-01-15,104478416.0,50000000.0,2.08956832,Garth Jennings
The Bunker,2001-09-14,0.0,0.0,0.0,Rob Green
Die Wolke,2006-03-16,0.0,0.0,0.0,Gregor Schnitzler
Alpha Dog,2006-01-27,15309302.0,0.0,0.0,Nick Cassavetes
Speed Racer,2008-05-09,93945766.0,120000000.0,0.7828813833333333,Lilly Wachowski
Speed Racer,2008-05-09,93945766.0,120000000.0,0.7828813833333333,Lana Wachowski
Vantage Point,2008-02-01,151161491.0,40000000.0,3.779037275,Pete Travis
Free Zone,2005-04-18,0.0,0.0,0.0,Amos Gitai
Open Season,2006-09-29,197309027.0,85000000.0,2.3212826705882352,Jill Culton
Open Season,2006-09-29,197309027.0,85000000.0,2.3212826705882352,Roger Allers
Open Season,2006-09-29,197309027.0,85000000.0,2.3212826705882352,Anthony Stacchi
Shooter,2007-03-22,95696996.0,61000000.0,1.568803213114754,Antoine Fuqua
Sonatine,1993-04-10,0.0,0.0,0.0,Takeshi Kitano
Knockaround Guys,2001-09-07,12000000.0,15000000.0,0.8,Brian Koppelman
Knockaround Guys,2001-09-07,12000000.0,15000000.0,0.8,David Levien
Earth,1998-09-16,528972.0,0.0,0.0,Deepa Mehta
